epoch,step,train_gap_MAE,train_loss
0,619,0.6847807168960571,0.7814383506774902
0,629,0.4686087965965271,0.3279964327812195
0,639,0.7196688652038574,0.6948646306991577
0,649,0.5256710648536682,0.48933809995651245
0,659,0.4552720785140991,0.4542540907859802
0,669,0.6070009469985962,0.5965957641601562
0,679,0.5536409020423889,0.45353323221206665
0,689,0.3658180832862854,0.21458253264427185
0,699,0.6150414943695068,0.8263111710548401
0,709,0.4927721619606018,0.43018561601638794
0,719,0.5748024582862854,0.486015260219574
0,729,0.7430673241615295,0.7955743074417114
0,739,0.7182604074478149,1.1336426734924316
0,749,0.8315287828445435,1.183344841003418
0,759,0.5015851855278015,0.3851062059402466
0,769,0.6015516519546509,0.48098480701446533
0,779,0.5614022612571716,0.48228347301483154
0,789,0.8826591372489929,1.6594387292861938
0,799,0.5326901078224182,0.41910427808761597
0,809,0.5899772644042969,0.5423756837844849
0,819,0.4744844436645508,0.34408116340637207
0,829,0.4430080056190491,0.33310332894325256
0,839,0.656242311000824,0.7817478775978088
0,849,0.6792563796043396,0.6979514360427856
0,859,0.6484898328781128,0.760712206363678
0,869,0.8756598234176636,1.373632550239563
0,879,0.5638587474822998,0.49772393703460693
0,889,0.607634425163269,0.7438288331031799
0,899,0.4796241223812103,0.37978947162628174
0,909,0.5544057488441467,0.45645803213119507
0,919,0.5489374399185181,0.5012757182121277
0,929,0.5979387164115906,0.6390174627304077
0,939,0.6135907173156738,0.7975330352783203
0,949,0.5386514067649841,0.44010889530181885
0,959,0.4990951120853424,0.32212013006210327
0,969,0.5139303207397461,0.5476650595664978
0,979,0.5723131895065308,0.5600520372390747
0,989,0.5976629257202148,0.5391724109649658
0,999,0.6394224166870117,0.6634916067123413
0,1009,0.5275518894195557,0.4602331817150116
0,1019,0.5154798030853271,0.4712156057357788
0,1029,0.3948574960231781,0.2546243965625763
0,1039,0.6660275459289551,0.7413545846939087
0,1049,0.5716602802276611,0.4206531047821045
0,1059,0.46884089708328247,0.3473159372806549
0,1069,0.5976105332374573,0.5465721487998962
0,1079,0.5533676147460938,0.7405166625976562
0,1089,0.48555880784988403,0.35007405281066895
0,1099,0.44791245460510254,0.29089510440826416
0,1109,0.5380147695541382,0.4916735887527466
0,1119,0.4942784309387207,0.470818430185318
0,1129,0.5606646537780762,0.5588099956512451
0,1139,0.38493043184280396,0.26967644691467285
0,1149,0.5894578099250793,0.49528542160987854
0,1159,0.578558087348938,0.5213154554367065
0,1169,0.5440778732299805,0.5072673559188843
0,1179,0.6765953302383423,0.6095490455627441
0,1189,0.44977813959121704,0.3436076045036316
0,1199,0.419933557510376,0.36063626408576965
0,1209,0.4981216490268707,0.3377900719642639
0,1219,0.527389407157898,0.46802693605422974
0,1229,0.5123415589332581,0.45951047539711
0,1239,0.47093451023101807,0.34474217891693115
0,1249,0.4738674759864807,0.3206634521484375
0,1259,0.49834883213043213,0.36794430017471313
0,1269,0.3549557626247406,0.19696828722953796
0,1279,0.45746150612831116,0.3153669834136963
0,1289,0.49933886528015137,0.38165944814682007
0,1299,0.5840085744857788,0.5961717367172241
0,1309,0.5011656880378723,0.7226958274841309
0,1319,0.5817363262176514,0.5173474550247192
0,1329,0.4103087782859802,0.23970040678977966
0,1339,0.5713633298873901,0.6229974031448364
0,1349,0.5499850511550903,0.48977935314178467
0,1359,0.5192810297012329,0.431417316198349
0,1369,0.5176449418067932,0.6794214248657227
0,1379,0.2968459129333496,0.1450107842683792
0,1389,0.7588127851486206,1.1197744607925415
0,1399,0.4489250183105469,0.3302289843559265
0,1409,0.48573410511016846,0.3418692946434021
0,1419,0.6834450960159302,0.6369564533233643
0,1429,0.4385603666305542,0.30699729919433594
0,1439,0.31368982791900635,0.1584828794002533
0,1449,0.45572173595428467,0.2830396592617035
0,1459,0.4390115737915039,0.277160108089447
0,1469,0.4532754421234131,0.3650107979774475
0,1479,0.4023934304714203,0.2562781572341919
0,1489,0.6211640238761902,0.5671636462211609
0,1499,0.6133720278739929,0.7896618843078613
0,1509,0.5946484804153442,0.590353786945343
0,1519,0.5006030201911926,0.3940821886062622
0,1529,0.4825027585029602,0.3497330844402313
0,1539,0.6522711515426636,0.5933129191398621
0,1549,0.44895124435424805,0.34705212712287903
0,1559,0.6298272609710693,0.6672353148460388
0,1569,0.554015040397644,0.48932406306266785
0,1579,0.425363153219223,0.27922749519348145
0,1589,0.6333512663841248,0.6457494497299194
0,1599,0.6596882343292236,0.5888316035270691
0,1609,0.536948561668396,0.45407694578170776
0,1619,0.41221773624420166,0.2660139799118042
0,1629,0.4012909531593323,0.2668684124946594
0,1639,0.5304720401763916,0.3714107275009155
0,1649,0.5373246073722839,0.4294966161251068
0,1659,0.5730090141296387,0.43705254793167114
0,1669,0.6603499054908752,0.573697030544281
0,1679,0.4986686706542969,0.4071201682090759
0,1689,0.5565577149391174,0.4720248878002167
0,1699,0.586941659450531,0.5154896378517151
0,1709,0.5756855607032776,0.614469051361084
0,1719,0.8902775049209595,1.0219316482543945
0,1729,0.456234335899353,0.30388233065605164
0,1739,0.40897488594055176,0.24043798446655273
0,1749,0.3769349157810211,0.24463596940040588
0,1759,0.48967355489730835,0.37364980578422546
0,1769,0.4601684808731079,0.33676451444625854
0,1779,0.3993881344795227,0.2716836929321289
0,1789,0.5655522346496582,0.43796518445014954
0,1799,0.5073378086090088,0.4310566782951355
0,1809,0.5326766967773438,0.4368458390235901
0,1819,0.5212860703468323,0.39365601539611816
0,1829,0.5279824733734131,0.4186582863330841
0,1839,0.541506826877594,0.43046385049819946
0,1849,0.39840465784072876,0.2783571481704712
0,1859,0.4384816884994507,0.2809464931488037
0,1869,0.28605324029922485,0.16096477210521698
0,1879,0.45529913902282715,0.3036028742790222
0,1889,0.6430553793907166,0.5480383038520813
0,1899,0.3622405230998993,0.2909795641899109
0,1909,0.5807006359100342,0.46756672859191895
0,1919,0.35052475333213806,0.2093195915222168
0,1929,0.6247597932815552,0.5666517019271851
0,1939,0.46191132068634033,0.4484882056713104
0,1949,0.3795798718929291,0.21055996417999268
0,1959,0.39403218030929565,0.2763737142086029
0,1969,0.3685389459133148,0.2278275340795517
0,1979,0.5425316691398621,0.4505220651626587
0,1989,0.45003288984298706,0.34547650814056396
0,1999,0.47818905115127563,0.3141903877258301
0,2009,0.5155243277549744,0.4598013162612915
0,2019,0.5451434254646301,0.4512285590171814
0,2029,0.42645958065986633,0.3592433035373688
0,2039,0.4893175959587097,0.3353988528251648
0,2049,0.5235843658447266,0.4305945634841919
0,2059,0.38628897070884705,0.23871099948883057
0,2069,0.407180517911911,0.37184202671051025
0,2079,0.5444673299789429,0.45371213555336
0,2089,0.39212489128112793,0.2514478266239166
0,2099,0.4927452802658081,0.34409576654434204
0,2109,0.3828437924385071,0.31734737753868103
0,2119,0.4044686257839203,0.26560109853744507
0,2129,0.31536996364593506,0.16758917272090912
0,2139,0.4777659773826599,0.3367493152618408
0,2149,0.4946342706680298,0.33510076999664307
0,2159,0.3958103060722351,0.2440415918827057
0,2169,0.44424131512641907,0.32225584983825684
0,2179,0.4169713854789734,0.2505214810371399
0,2189,0.5050953030586243,0.35778477787971497
0,2199,0.495933473110199,0.34245622158050537
0,2209,0.5573604106903076,0.4723826050758362
0,2219,0.28128156065940857,0.14606644213199615
0,2229,0.416515588760376,0.2529120147228241
0,2239,0.5777377486228943,0.5483275055885315
0,2249,0.5583192706108093,0.4375976324081421
0,2259,0.7095702886581421,0.7088713049888611
0,2269,0.6104328632354736,0.5550874471664429
0,2279,0.43337684869766235,0.27603110671043396
0,2289,0.49596840143203735,0.33988696336746216
0,2299,0.531891942024231,0.4288245439529419
0,2309,0.506746768951416,0.37122493982315063
0,2319,0.467175155878067,0.4687996506690979
0,2329,0.45931389927864075,0.30959951877593994
0,2339,0.34924978017807007,0.24804139137268066
0,2349,0.39628154039382935,0.29013338685035706
0,2359,0.42641592025756836,0.2863769233226776
0,2369,0.5737781524658203,0.4453480839729309
0,2379,0.41778117418289185,0.2563810348510742
0,2389,0.4168410301208496,0.4163920283317566
0,2399,0.49811863899230957,0.32753515243530273
0,2409,0.49935346841812134,0.38080549240112305
0,2419,0.5463228225708008,0.41738197207450867
0,2429,0.49129441380500793,0.42418545484542847
0,2439,0.4462452828884125,0.3093782663345337
0,2449,0.4311741590499878,0.2699347138404846
0,2459,0.43739649653434753,0.29682523012161255
0,2469,0.5196671485900879,0.9942345023155212
0,2479,0.4178425073623657,0.20173826813697815
0,2489,0.5013713836669922,0.45175957679748535
0,2499,0.4281640648841858,0.32573574781417847
0,2509,0.3802180886268616,0.25311505794525146
0,2519,0.42286357283592224,0.31723710894584656
0,2529,0.3562074899673462,0.17604109644889832
0,2539,0.383390873670578,0.23215052485466003
0,2549,0.551330029964447,0.47628504037857056
0,2559,0.4590913951396942,0.2965800166130066
0,2569,0.6154537796974182,0.49518758058547974
0,2579,0.3496983051300049,0.24552935361862183
0,2589,0.46314188838005066,0.3262712359428406
0,2599,0.34192484617233276,0.19406917691230774
0,2609,0.44015586376190186,0.3482426404953003
0,2619,0.47536879777908325,0.34676432609558105
0,2629,0.45729488134384155,0.3385547995567322
0,2639,0.3576732277870178,0.2772437632083893
0,2649,0.29930704832077026,0.17654316127300262
0,2659,0.39477965235710144,0.21489112079143524
0,2669,0.4202597141265869,0.3549318313598633
0,2679,0.4682413935661316,0.34467124938964844
0,2689,0.3487395644187927,0.21166720986366272
0,2699,0.46448227763175964,0.38233092427253723
0,2709,0.7134881615638733,1.7480835914611816
0,2719,0.3861996829509735,0.2595670521259308
0,2729,0.4192180335521698,0.3353619873523712
0,2739,0.48020923137664795,0.49914050102233887
0,2749,0.43863996863365173,0.34984615445137024
0,2759,0.41592830419540405,0.27771398425102234
0,2769,0.47966957092285156,0.362224817276001
0,2779,0.5753452777862549,0.5114258527755737
0,2789,0.33490192890167236,0.18062257766723633
0,2799,0.46686846017837524,0.285993754863739
0,2809,0.5068168640136719,0.37095457315444946
0,2819,0.37601858377456665,0.2231772243976593
0,2829,0.3421659767627716,0.18122656643390656
0,2839,0.3944634199142456,0.28388333320617676
0,2849,0.40276384353637695,0.26382267475128174
0,2859,0.4165826439857483,0.26816731691360474
0,2869,0.48693957924842834,0.34591397643089294
0,2879,0.30980587005615234,0.18571490049362183
0,2889,0.4464535713195801,0.2911626100540161
0,2899,0.3581019639968872,0.20081481337547302
0,2909,0.49210304021835327,0.3712872266769409
0,2919,0.6024301052093506,1.1909232139587402
0,2929,0.5729265213012695,0.458298921585083
0,2939,0.34455716609954834,0.19928386807441711
0,2949,0.3765460252761841,0.22443541884422302
0,2959,0.36087602376937866,0.2112935185432434
0,2969,0.4095505475997925,0.3060203790664673
0,2979,0.4082289934158325,0.2497510015964508
0,2989,0.3224044144153595,0.20805604755878448
0,2999,0.612004816532135,0.7440870404243469
0,3009,0.3804337978363037,0.22687146067619324
0,3019,0.30094149708747864,0.1538856327533722
0,3029,0.4403764307498932,0.3360239267349243
0,3039,0.45520728826522827,0.3428858518600464
0,3049,0.4118872880935669,0.24891430139541626
0,3059,0.5233386158943176,0.41050535440444946
0,3069,0.5233205556869507,0.3802761733531952
0,3079,0.4457513689994812,0.2976534366607666
0,3089,0.38203164935112,0.2447028011083603
0,3099,0.4710874557495117,0.2938210666179657
0,3109,0.28086820244789124,0.11519046872854233
0,3119,0.30209881067276,0.1858542561531067
0,3129,0.32453128695487976,0.16251614689826965
0,3139,0.49449312686920166,0.31972736120224
0,3149,0.38926899433135986,0.21529027819633484
0,3159,0.3405988812446594,0.16086803376674652
0,3169,0.3639986217021942,0.19040127098560333
0,3179,0.36129167675971985,0.22380216419696808
0,3189,0.35271841287612915,0.2560931444168091
0,3199,0.41759800910949707,0.28500449657440186
0,3209,0.39979666471481323,0.24883203208446503
0,3219,0.5978208780288696,0.5157520771026611
0,3229,0.47653061151504517,0.3619548976421356
0,3239,0.5944713950157166,0.5583642721176147
0,3249,0.5258296132087708,0.5410431027412415
0,3259,0.5735328793525696,0.5379459857940674
0,3269,0.32789701223373413,0.20458832383155823
0,3279,0.3548947870731354,0.18714526295661926
0,3289,0.3837014436721802,0.2403685599565506
0,3299,0.47188234329223633,0.30939140915870667
0,3309,0.5394096374511719,0.4202319383621216
0,3319,0.45285242795944214,0.3025161623954773
0,3329,0.2823948860168457,0.15451490879058838
0,3339,0.5527147054672241,0.4230652451515198
0,3349,0.43075454235076904,0.33346688747406006
0,3359,0.5104668736457825,0.3948785066604614
0,3369,0.5888948440551758,0.47609126567840576
0,3379,0.49819010496139526,0.38203299045562744
0,3389,0.5257496237754822,0.3913561999797821
0,3399,0.3800349831581116,0.22522860765457153
0,3409,0.36799493432044983,0.2407684028148651
0,3419,0.43154972791671753,0.3520892560482025
0,3429,0.4039822816848755,0.3018043041229248
